Utility,Facility Name,Location,KM/MFM/ MV Panel Ref#,Meter Reading Date,Meter Reading,Consumption Month,Consumption,Previous Date,Previous Reading,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/2, 23a Assal Circle",194951,9/24/2024,31333,Sep-24,4938,24/08/2024,26395,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/3, 23d Assal Circle",194952,9/24/2024,17090,Sep-24,3992,24/08/2024,13098,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/4, 23c Assal Circle",194953,9/24/2024,31363,Sep-24,5677,24/08/2024,25686,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/5, 23f Assal Circle",194946,9/24/2024,29907,Sep-24,5010,24/08/2024,24897,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/6, 23e Assal Circle",194947,9/24/2024,26399,Sep-24,5133,24/08/2024,21266,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/7, 23h Assal Circle",194948,9/24/2024,21546,Sep-24,3805,24/08/2024,17741,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/8, 23g Assal Circle",194949,9/24/2024,23549,Sep-24,4351,24/08/2024,19198,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/1, 31b Assal Circle",195045,9/24/2024,14341,Sep-24,2728,24/08/2024,11613,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/2, 31a Assal Circle",195046,9/24/2024,26875,Sep-24,4279,24/08/2024,22596,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/3, 31d Assal Circle",195047,9/24/2024,36824,Sep-24,7250,24/08/2024,29574,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/4, 31c Assal Circle",195048,9/24/2024,29131,Sep-24,4992,24/08/2024,24139,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/5, 31f Assal Circle",195049,9/24/2024,29678,Sep-24,5039,24/08/2024,24639,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/6, 31e Assal Circle",195050,9/24/2024,29422,Sep-24,4925,24/08/2024,24497,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/7, 31h Assal Circle",195052,9/24/2024,18720,Sep-24,3366,24/08/2024,15354,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/8, 31g Assal Circle",195051,9/24/2024,20518,Sep-24,4134,24/08/2024,16384,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/1, 21b Assal Circle",194959,9/24/2024,7288,Sep-24,3392,24/08/2024,3896,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/2, 21a Assal Circle",194960,9/24/2024,22315,Sep-24,4579,24/08/2024,17736,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/3, 21d Assal Circle",194961,9/24/2024,23317,Sep-24,4921,24/08/2024,18396,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/4, 21c Assal Circle",194962,9/24/2024,35774,Sep-24,5621,24/08/2024,30153,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/5, 21f Assal Circle",194955,9/24/2024,24831,Sep-24,4127,24/08/2024,20704,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/6, 21e Assal Circle",194956,9/24/2024,30707,Sep-24,4966,24/08/2024,25741,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/7, 21h Assal Circle",194957,9/24/2024,26016,Sep-24,4372,24/08/2024,21644,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/8, 21g Assal Circle",194958,9/24/2024,24320,Sep-24,4815,24/08/2024,19505,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/1, 19b Assal Circle",194969,9/24/2024,33767,Sep-24,6749,24/08/2024,27018,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/4, 19c Assal Circle",194967,9/24/2024,24047,Sep-24,4887,24/08/2024,19160,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/5, 19f Assal Circle",194965,9/24/2024,23899,Sep-24,3667,24/08/2024,20232,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/6, 19e Assal Circle",194972,9/24/2024,19178,Sep-24,3710,24/08/2024,15468,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/7, 19h Assal Circle",194970,9/24/2024,22170,Sep-24,4256,24/08/2024,17914,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/8, 19g Assal Circle",194971,9/24/2024,30574,Sep-24,5440,24/08/2024,25134,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/1, 17b Assal Circle",194913,9/24/2024,25951,Sep-24,4880,24/08/2024,21071,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/2, 17a Assal Circle",194914,9/24/2024,24989,Sep-24,5875,24/08/2024,19114,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/3, 17d Assal Circle",194915,9/24/2024,27879,Sep-24,4241,24/08/2024,23638,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/4, 17c Assal Circle",194916,9/24/2024,28630,Sep-24,5056,24/08/2024,23574,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/5, 17f Assal Circle",194917,9/24/2024,31119,Sep-24,4939,24/08/2024,26180,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/6, 17e Assal Circle",194918,9/24/2024,32803,Sep-24,6044,24/08/2024,26759,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/7, 17h Assal Circle",194919,9/24/2024,22726,Sep-24,4748,24/08/2024,17978,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/8, 17g Assal Circle",194920,9/24/2024,28846,Sep-24,4545,24/08/2024,24301,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/1, 5b Assal Circle",194818,9/24/2024,24091,Sep-24,4000,24/08/2024,20091,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/2, 5a Assal Circle",194819,9/24/2024,27924,Sep-24,5035,24/08/2024,22889,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/3, 5d Assal Circle",194820,9/24/2024,31664,Sep-24,5467,24/08/2024,26197,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/4, 5c Assal Circle",194821,9/24/2024,27552,Sep-24,5058,24/08/2024,22494,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/5, 5f Assal Circle",194822,9/24/2024,31196,Sep-24,5146,24/08/2024,26050,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/6, 5e Assal Circle",194823,9/24/2024,28519,Sep-24,4942,24/08/2024,23577,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/7, 5h Assal Circle",194824,9/24/2024,24126,Sep-24,4066,24/08/2024,20060,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/8, 5g Assal Circle",194825,9/24/2024,26642,Sep-24,4104,24/08/2024,22538,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/1, 3b Assal Circle",194827,9/24/2024,26488,Sep-24,4062,24/08/2024,22426,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/2, 3a Assal Circle",194828,9/24/2024,27404,Sep-24,4371,24/08/2024,23033,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/3, 3d Assal Circle",194833,9/24/2024,24282,Sep-24,4881,24/08/2024,19401,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/4, 3c Assal Circle",194834,9/24/2024,28015,Sep-24,4156,24/08/2024,23859,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/5, 3f Assal Circle",194831,9/24/2024,25038,Sep-24,5423,24/08/2024,19615,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/6, 3e Assal Circle",194832,9/24/2024,31302,Sep-24,3918,24/08/2024,27384,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/7, 3h Assal Circle",194829,9/24/2024,21721,Sep-24,4313,24/08/2024,17408,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/8, 3g Assal Circle",194830,9/24/2024,28465,Sep-24,5684,24/08/2024,22781,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/1, 1b Assal Circle",194836,9/24/2024,27124,Sep-24,4899,24/08/2024,22225,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/2, 1a Assal Circle",194837,9/24/2024,27442,Sep-24,5568,24/08/2024,21874,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/3, 1d Assal Circle",194838,9/24/2024,18825,Sep-24,5099,24/08/2024,13726,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/4, 1c Assal Circle",194839,9/24/2024,23634,Sep-24,3441,24/08/2024,20193,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/5, 1f Assal Circle",194840,9/24/2024,3790,Sep-24,253,24/08/2024,3537,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/6, 1e Assal Circle",194841,9/24/2024,21024,Sep-24,4897,24/08/2024,16127,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/7, 1h Assal Circle",194842,9/24/2024,14289,Sep-24,5852,24/08/2024,8437,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/8, 1g Assal Circle",194843,9/24/2024,21349,Sep-24,4614,24/08/2024,16735,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/1, 35b Assal Circle",195027,9/24/2024,29672,Sep-24,4914,24/08/2024,24758,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/2, 35a Assal Circle",195028,9/24/2024,26269,Sep-24,5036,24/08/2024,21233,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/3, 35d Assal Circle",195029,9/24/2024,22765,Sep-24,4260,24/08/2024,18505,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/4, 35c Assal Circle",195030,9/24/2024,19496,Sep-24,4159,24/08/2024,15337,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/5, 35f Assal Circle",195031,9/24/2024,28877,Sep-24,5008,24/08/2024,23869,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/6, 35e Assal Circle",195032,9/24/2024,30742,Sep-24,4724,24/08/2024,26018,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/7, 35h Assal Circle",195033,9/24/2024,29390,Sep-24,5204,24/08/2024,24186,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/8, 35g Assal Circle",195034,9/24/2024,30324,Sep-24,4912,24/08/2024,25412,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/1, 33b Assal Circle",195036,9/24/2024,25932,Sep-24,5303,24/08/2024,20629,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/2, 33a Assal Circle",195037,9/24/2024,26341,Sep-24,5245,24/08/2024,21096,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/3, 33d Assal Circle",195038,9/24/2024,18967,Sep-24,4523,24/08/2024,14444,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/4, 33c Assal Circle",195039,9/24/2024,32912,Sep-24,5645,24/08/2024,27267,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/5, 33f Assal Circle",195040,9/24/2024,34101,Sep-24,5779,24/08/2024,28322,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/6, 33e Assal Circle",195041,9/24/2024,25332,Sep-24,4171,24/08/2024,21161,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/7, 33h Assal Circle",195042,9/24/2024,25088,Sep-24,4742,24/08/2024,20346,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/8, 33g Assal Circle",195043,9/24/2024,239330,Sep-24,3446,24/08/2024,235884,
Electricity,ECCH Lot #1 - Tenant Area,"2D1, 5a Hanwa Street",194929,9/24/2024,65590,Sep-24,6803,24/08/2024,58787,
Electricity,ECCH Lot #1 - Tenant Area,"2D10, 6a Hanwa Street",194981,9/24/2024,73264,Sep-24,6223,24/08/2024,67041,
Electricity,ECCH Lot #1 - Tenant Area,"2D11, 4b Hanwa Street",194982,9/24/2024,79004,Sep-24,5590,24/08/2024,73414,
Electricity,ECCH Lot #1 - Tenant Area,"2D12, 4a Hanwa Street",194937,9/24/2024,73105,Sep-24,7557,24/08/2024,65548,
Electricity,ECCH Lot #1 - Tenant Area,"2D13, 2b Hanwa Street",194938,9/24/2024,63049,Sep-24,5878,24/08/2024,57171,
Electricity,ECCH Lot #1 - Tenant Area,"2D14, 2a Hanwa Street",194939,9/24/2024,66899,Sep-24,6439,24/08/2024,60460,
Electricity,ECCH Lot #1 - Tenant Area,"2D15, 26b Assal Circle",194940,9/24/2024,58392,Sep-24,1407,24/08/2024,56985,
Electricity,ECCH Lot #1 - Tenant Area,"2D16, 26a Assal Circle",194941,9/24/2024,78191,Sep-24,7963,24/08/2024,70228,
Electricity,ECCH Lot #1 - Tenant Area,"2D17, 24b Assal Circle",194942,9/24/2024,86058,Sep-24,9226,24/08/2024,76832,
Electricity,ECCH Lot #1 - Tenant Area,"2D18, 24a Assal Circle",194943,9/24/2024,89527,Sep-24,9611,24/08/2024,79916,
Electricity,ECCH Lot #1 - Tenant Area,"2D19, 22b Assal Circle",194944,9/24/2024,87099,Sep-24,8579,24/08/2024,78520,
Electricity,ECCH Lot #1 - Tenant Area,"2D2, 5b Hanwa Street",194930,9/24/2024,52881,Sep-24,1554,24/08/2024,51327,
Electricity,ECCH Lot #1 - Tenant Area,"2D20, 22a Assal Circle",194945,9/24/2024,75480,Sep-24,6914,24/08/2024,68566,
Electricity,ECCH Lot #1 - Tenant Area,"2D21, 12b Assal Circle",194889,9/24/2024,68168,Sep-24,1109,24/08/2024,67059,
Electricity,ECCH Lot #1 - Tenant Area,"2D22, 12a Assal Circle",194890,9/24/2024,69206,Sep-24,6848,24/08/2024,62358,
Electricity,ECCH Lot #1 - Tenant Area,"2D23, 10b Assal Circle",194891,9/24/2024,92939,Sep-24,10752,24/08/2024,82187,
Electricity,ECCH Lot #1 - Tenant Area,"2D24, 10a Assal Circle",194892,9/24/2024,56989,Sep-24,4817,24/08/2024,52172,
Electricity,ECCH Lot #1 - Tenant Area,"2D25, 8b Assal Circle",194864,9/24/2024,79547,Sep-24,9713,24/08/2024,69834,
Electricity,ECCH Lot #1 - Tenant Area,"2D26, 8a Assal Circle",194865,9/24/2024,54512,Sep-24,2260,24/08/2024,52252,
Electricity,ECCH Lot #1 - Tenant Area,"2D27, 6b Khatme Street",194866,9/24/2024,85381,Sep-24,8980,24/08/2024,76401,
Electricity,ECCH Lot #1 - Tenant Area,"2D28, 6a Khatme Street",194867,9/24/2024,85626,Sep-24,8691,24/08/2024,76935,
Electricity,ECCH Lot #1 - Tenant Area,"2D29, 4b Khatme Street",194868,9/24/2024,70843,Sep-24,6063,24/08/2024,64780,
Electricity,ECCH Lot #1 - Tenant Area,"2D3, 3a Hanwa Street",194931,9/24/2024,52702,Sep-24,450,24/08/2024,52252,
Electricity,ECCH Lot #1 - Tenant Area,"2D30, 4a Khatme Street",194869,9/24/2024,98567,Sep-24,12968,24/08/2024,85599,
Electricity,ECCH Lot #1 - Tenant Area,"2D31, 2b Khatme Street",194870,9/24/2024,72567,Sep-24,6957,24/08/2024,65610,
Electricity,ECCH Lot #1 - Tenant Area,"2D32, 2a Khatme Street",194871,9/24/2024,63962,Sep-24,5234,24/08/2024,58728,
Electricity,ECCH Lot #1 - Tenant Area,"2D33, 6b Assal Circle",194812,9/24/2024,68056,Sep-24,5789,24/08/2024,62267,
Electricity,ECCH Lot #1 - Tenant Area,"2D34, 6a Assal Circle",194813,9/24/2024,63180,Sep-24,5110,24/08/2024,58070,
Electricity,ECCH Lot #1 - Tenant Area,"2D35, 4b Assal Circle",194814,9/24/2024,69009,Sep-24,5951,24/08/2024,63058,
Electricity,ECCH Lot #1 - Tenant Area,"2D36, 4a Assal Circle",194815,9/24/2024,58576,Sep-24,6609,24/08/2024,51967,
Electricity,ECCH Lot #1 - Tenant Area,"2D37, 2b Assal Circle",194816,9/24/2024,71445,Sep-24,7638,24/08/2024,63807,
Electricity,ECCH Lot #1 - Tenant Area,"2D38, 2a Assal Circle",194817,9/24/2024,71687,Sep-24,7412,24/08/2024,64275,
Electricity,ECCH Lot #1 - Tenant Area,"2D39, 32b Assal Circle",195015,9/24/2024,78732,Sep-24,8808,24/08/2024,69924,
Electricity,ECCH Lot #1 - Tenant Area,"2D4, 3b Hanwa Street",194932,9/24/2024,91296,Sep-24,9326,24/08/2024,81970,
Electricity,ECCH Lot #1 - Tenant Area,"2D40, 32a Assal Circle",195016,9/24/2024,80290,Sep-24,6966,24/08/2024,73324,
Electricity,ECCH Lot #1 - Tenant Area,"2D41, 30b Assal Circle",195017,9/24/2024,86041,Sep-24,6361,24/08/2024,79680,
Electricity,ECCH Lot #1 - Tenant Area,"2D42, 30a Assal Circle",195018,9/24/2024,91899,Sep-24,8995,24/08/2024,82904,
Electricity,ECCH Lot #1 - Tenant Area,"2D43, 28b Assal Circle",195019,9/24/2024,76804,Sep-24,6265,24/08/2024,70539,
Electricity,ECCH Lot #1 - Tenant Area,"2D44, 28a Assal Circle",195020,9/24/2024,53390,Sep-24,5719,24/08/2024,47671,
Electricity,ECCH Lot #1 - Tenant Area,"2D45, 29a Assal Circle",195021,9/24/2024,75322,Sep-24,8903,24/08/2024,66419,
Electricity,ECCH Lot #1 - Tenant Area,"2D46, 29b Assal Circle",195022,9/24/2024,83552,Sep-24,9075,24/08/2024,74477,
Electricity,ECCH Lot #1 - Tenant Area,"2D47, 27a Assal Circle",194983,9/24/2024,79871,Sep-24,8347,24/08/2024,71524,
Electricity,ECCH Lot #1 - Tenant Area,"2D48, 27b Assal Circle",194984,9/24/2024,68610,Sep-24,6100,24/08/2024,62510,
Electricity,ECCH Lot #1 - Tenant Area,"2D49, 7a Hanwa Street",194985,9/24/2024,81536,Sep-24,7833,24/08/2024,73703,
Electricity,ECCH Lot #1 - Tenant Area,"2D5, 1a Hanwa Street",194933,9/24/2024,73899,Sep-24,7653,24/08/2024,66246,
Electricity,ECCH Lot #1 - Tenant Area,"2D50, 7b Hanwa Street",194986,9/24/2024,70982,Sep-24,6624,24/08/2024,64358,
Electricity,ECCH Lot #1 - Tenant Area,"2D51, 2b Jaad Court",195023,9/24/2024,71901,Sep-24,6590,24/08/2024,65311,
Electricity,ECCH Lot #1 - Tenant Area,"2D52, 2a Jaad Court",195024,9/24/2024,68442,Sep-24,6470,24/08/2024,61972,
Electricity,ECCH Lot #1 - Tenant Area,"2D53, 1a Jaad Court",195025,9/24/2024,76102,Sep-24,9830,24/08/2024,66272,
Electricity,ECCH Lot #1 - Tenant Area,"2D54, 1b Jaad Court",195026,9/24/2024,85185,Sep-24,7717,24/08/2024,77468,
Electricity,ECCH Lot #1 - Tenant Area,"2D6, 1b Hanwa Street",194934,9/24/2024,96405,Sep-24,9449,24/08/2024,86956,
Electricity,ECCH Lot #1 - Tenant Area,"2D7, 25a Assal Circle",194935,9/24/2024,54900,Sep-24,4881,24/08/2024,50019,
Electricity,ECCH Lot #1 - Tenant Area,"2D8, 25b Assal Circle",194936,9/24/2024,68966,Sep-24,6838,24/08/2024,62128,
Electricity,ECCH Lot #1 - Tenant Area,"2D9, 6b Hanwa Street",194980,9/24/2024,90365,Sep-24,7856,24/08/2024,82509,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/1, 15b Assal Circle",194893,9/24/2024,73554,Sep-24,7658,24/08/2024,65896,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/2, 15a Assal Circle",194894,9/24/2024,65387,Sep-24,5138,24/08/2024,60249,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/3, 15d Assal Circle",194895,9/24/2024,93939,Sep-24,10007,24/08/2024,83932,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/4, 15c Assal Circle",194896,9/24/2024,61420,Sep-24,7300,24/08/2024,54120,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/1, 13b Assal Circle",194898,9/24/2024,66168,Sep-24,7189,24/08/2024,58979,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/2, 13a Assal Circle",194899,9/24/2024,54229,Sep-24,5939,24/08/2024,48290,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/3, 13d Assal Circle",194900,9/24/2024,84418,Sep-24,7966,24/08/2024,76452,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/4, 13c Assal Circle",194901,9/24/2024,47236,Sep-24,4788,24/08/2024,42448,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/1, 2b Bwraq Court",194907,9/24/2024,17641,Sep-24,4166,24/08/2024,13475,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 19a Assal Circle",194968,9/24/2024,17339,Sep-24,3858,24/08/2024,13481,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 2a Bwraq Court",194904,9/24/2024,57511,Sep-24,5121,24/08/2024,52390,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 19d Assal Circle",194966,9/24/2024,27441,Sep-24,5816,24/08/2024,21625,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 2d Bwraq Court",194905,9/24/2024,70322,Sep-24,7656,24/08/2024,62666,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/4, 2c Bwraq Court",194906,9/24/2024,83664,Sep-24,7783,24/08/2024,75881,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/1, 1b Bwraq Court ",194908,9/24/2024,75406,Sep-24,6745,24/08/2024,68661,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/2, 1a Bwraq Court",194909,9/24/2024,69259,Sep-24,6519,24/08/2024,62740,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/3, 1d Bwraq Court",194910,9/24/2024,63732,Sep-24,5220,24/08/2024,58512,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/4, 1c Bwraq Court",194911,9/24/2024,108722,Sep-24,11366,24/08/2024,97356,
Electricity,ECCH Lot #1 - Tenant Area,"3D1, 3a Jafna Court",194922,9/24/2024,109958,Sep-24,10709,24/08/2024,99249,
Electricity,ECCH Lot #1 - Tenant Area,"3D10, 9b Bagraa Court",194977,9/24/2024,116578,Sep-24,11296,24/08/2024,105282,
Electricity,ECCH Lot #1 - Tenant Area,"3D11, 8a Bagraa Court",194978,9/24/2024,108111,Sep-24,10107,24/08/2024,98004,
Electricity,ECCH Lot #1 - Tenant Area,"3D12, 8b Bagraa Court",194979,9/24/2024,100345,Sep-24,8901,24/08/2024,91444,
Electricity,ECCH Lot #1 - Tenant Area,"3D13, 3a Jethjath Court",194851,9/24/2024,90037,Sep-24,8759,24/08/2024,81278,
Electricity,ECCH Lot #1 - Tenant Area,"3D14, 3b Jethjath Court",194852,9/24/2024,96546,Sep-24,7933,24/08/2024,88613,
Electricity,ECCH Lot #1 - Tenant Area,"3D15, 2a Jethjath Court",194853,9/24/2024,93510,Sep-24,9716,24/08/2024,83794,
Electricity,ECCH Lot #1 - Tenant Area,"3D16, 2b Jethjath Court",194854,9/24/2024,114912,Sep-24,12289,24/08/2024,102623,
Electricity,ECCH Lot #1 - Tenant Area,"3D17, 1a Jethjath Court",194855,9/24/2024,99975,Sep-24,8841,24/08/2024,91134,
Electricity,ECCH Lot #1 - Tenant Area,"3D18, 1b Jethjath Court",194856,9/24/2024,109420,Sep-24,9858,24/08/2024,99562,
Electricity,ECCH Lot #1 - Tenant Area,"3D19, 11a Assal Circle",194884,9/24/2024,135957,Sep-24,10433,24/08/2024,125524,
Electricity,ECCH Lot #1 - Tenant Area,"3D2, 3b Jafna Court",194924,9/24/2024,100796,Sep-24,12088,24/08/2024,88708,
Electricity,ECCH Lot #1 - Tenant Area,"3D20, 11b Assal Circle",194885,9/24/2024,77376,Sep-24,8260,24/08/2024,69116,
Electricity,ECCH Lot #1 - Tenant Area,"3D21, 9a Khatme Street",194886,9/24/2024,100441,Sep-24,10102,24/08/2024,90339,
Electricity,ECCH Lot #1 - Tenant Area,"3D22, 9b Khatme Street",194887,9/24/2024,101362,Sep-24,10563,24/08/2024,90799,
Electricity,ECCH Lot #1 - Tenant Area,"3D23, 7a Khatme Street",194888,9/24/2024,89742,Sep-24,9591,24/08/2024,80151,
Electricity,ECCH Lot #1 - Tenant Area,"3D24, 7b Khatme Street",194857,9/24/2024,99759,Sep-24,8444,24/08/2024,91315,
Electricity,ECCH Lot #1 - Tenant Area,"3D25, 5a Khatme Street",194858,9/24/2024,96332,Sep-24,8206,24/08/2024,88126,
Electricity,ECCH Lot #1 - Tenant Area,"3D26, 5b Khatme Street",194859,9/24/2024,80779,Sep-24,9320,24/08/2024,71459,
Electricity,ECCH Lot #1 - Tenant Area,"3D27, 3a Khatme Street",194860,9/24/2024,91108,Sep-24,9967,24/08/2024,81141,
Electricity,ECCH Lot #1 - Tenant Area,"3D28, 3b Khatme Street",194861,9/24/2024,113198,Sep-24,10030,24/08/2024,103168,
Electricity,ECCH Lot #1 - Tenant Area,"3D29, 1a Khatme Street",194862,9/24/2024,151980,Sep-24,14277,24/08/2024,137703,
Electricity,ECCH Lot #1 - Tenant Area,"3D3, 2a Jafna Court",194925,9/24/2024,110085,Sep-24,11497,24/08/2024,98588,
Electricity,ECCH Lot #1 - Tenant Area,"3D30, 1b Khatme Street",194863,9/24/2024,83743,Sep-24,9560,24/08/2024,74183,
Electricity,ECCH Lot #1 - Tenant Area,"3D31, 2a Bakhrati Court",194800,9/24/2024,88468,Sep-24,10308,24/08/2024,78160,
Electricity,ECCH Lot #1 - Tenant Area,"3D32, 2b Bakhrati Court",194801,9/24/2024,127333,Sep-24,11279,24/08/2024,116054,
Electricity,ECCH Lot #1 - Tenant Area,"3D33, 1a Bakhrati Court",194802,9/24/2024,109228,Sep-24,10139,24/08/2024,99089,
Electricity,ECCH Lot #1 - Tenant Area,"3D34, 1b Bakhrati Court",194803,9/24/2024,111208,Sep-24,9970,24/08/2024,101238,
Electricity,ECCH Lot #1 - Tenant Area,"3D35, 7a Assal Circle",194804,9/24/2024,78640,Sep-24,7407,24/08/2024,71233,
Electricity,ECCH Lot #1 - Tenant Area,"3D36, 7b Assal Circle",194805,9/24/2024,111817,Sep-24,6564,24/08/2024,105253,
Electricity,ECCH Lot #1 - Tenant Area,"3D37, 10a Hawzan Court",194806,9/24/2024,69576,Sep-24,8791,24/08/2024,60785,
Electricity,ECCH Lot #1 - Tenant Area,"3D38, 10b Hawzan Court",194807,9/24/2024,107205,Sep-24,11703,24/08/2024,95502,
Electricity,ECCH Lot #1 - Tenant Area,"3D39, 9a Hawzan Court",194808,9/24/2024,84183,Sep-24,8123,24/08/2024,76060,
Electricity,ECCH Lot #1 - Tenant Area,"3D4, 2b Jafna Court",194926,9/24/2024,110522,Sep-24,11469,24/08/2024,99053,
Electricity,ECCH Lot #1 - Tenant Area,"3D40, 9b Hawzan Court",194809,9/24/2024,98857,Sep-24,10496,24/08/2024,88361,
Electricity,ECCH Lot #1 - Tenant Area,"3D41, 8a Hawzan Court",194810,9/24/2024,118449,Sep-24,14132,24/08/2024,104317,
Electricity,ECCH Lot #1 - Tenant Area,"3D42, 8b Hawzan Court",194811,9/24/2024,69574,Sep-24,9042,24/08/2024,60532,
Electricity,ECCH Lot #1 - Tenant Area,"3D43, 3a Turbah Court",195003,9/24/2024,73522,Sep-24,6968,24/08/2024,66554,
Electricity,ECCH Lot #1 - Tenant Area,"3D44, 3b Turbah Court",195004,9/24/2024,106793,Sep-24,9044,24/08/2024,97749,
Electricity,ECCH Lot #1 - Tenant Area,"3D45, 2a Turbah Court",195005,9/24/2024,49959,Sep-24,9498,24/08/2024,40461,
Electricity,ECCH Lot #1 - Tenant Area,"3D46, 2b Turbah Court",195006,9/24/2024,76179,Sep-24,8056,24/08/2024,68123,
Electricity,ECCH Lot #1 - Tenant Area,"3D47, 1a Turbah Court",195007,9/24/2024,112297,Sep-24,11271,24/08/2024,101026,
Electricity,ECCH Lot #1 - Tenant Area,"3D48, 1b Turbah Court",195008,9/24/2024,110542,Sep-24,11420,24/08/2024,99122,
